dataset,seed,mae,medae,mre,medre,r2,rmse,top_models,ensemble_weights,fail_tuned,overlap_rate,overlap_source_scale
0050,8,57.540234375,23.172286987304688,0.3501667101958315,0.04706133274955,0.7607809011218867,89.13358970378245,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,9,75.10003662109375,45.2464599609375,0.2603450413959401,0.0761970933245173,0.8211805392007863,112.09932136963978,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,10,55.95386962890625,49.69770812988281,0.3214567026481473,0.0861380270865301,0.8585295829440539,74.10828410394195,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,11,95.78467407226564,50.26213073730469,0.1273939338293179,0.099714500864346,0.5669223758670959,139.75968054030517,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,12,71.78609695434571,52.29939270019531,0.2495768885085851,0.0958624718195505,0.873000207268269,99.325590315446,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,13,43.49813575744629,12.29669189453125,0.4050758058708456,0.0173480158990805,0.8802227977284102,70.86673994478954,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,14,70.83888473510743,45.052520751953125,0.452289698411528,0.0790430654288128,0.6634916612472679,110.27879197908511,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,15,49.64130859375,36.6517333984375,0.2466392842140139,0.0516188654020822,0.923128266856531,67.52898298190873,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,16,79.10662078857422,42.969970703125,0.2808048571118445,0.0702050852627837,0.6881213404746268,108.92347298079808,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,17,92.03348007202148,43.477783203125,0.4845004141414109,0.0680954429128211,0.6940006761324279,147.48376641968963,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,18,29.00106811523437,15.82855224609375,0.0463045974869972,0.0288784810033787,0.8544046879266509,40.52775515865948,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,19,84.8834732055664,46.87200927734375,0.2559270925144076,0.0803061185747484,0.6331029600844316,130.79776076284867,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,20,49.16999244689941,47.245025634765625,0.1296979925403261,0.0777981572838337,0.923591241307118,53.19322274993037,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,21,55.06121826171875,24.30160522460937,0.083485401665036,0.0426542874122863,0.8378479492726973,91.31639379722044,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,22,73.92291870117188,46.43917846679688,0.6511449179631719,0.0782148533518736,0.8029976542584674,107.85382618625393,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,23,68.85226135253906,74.95597839355469,0.1070812428132327,0.0993599962070024,0.854901519593049,81.83712014873444,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,24,68.73651657104492,35.65155029296875,0.6821896175209338,0.0525003316187789,0.8551666807361964,98.9745960729542,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
