smiles	RT
CC(CCC(=O)O)C(=O)O	168.0
COC1=C(C=CC(=C1)CC(C(=O)O)N)O	106.2
CN1C=[N+](C2=C1C(=O)NC(=N2)N)C3C(C(C(O3)CO)O)O	122.99999999999999
CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C	486.0
C1=C(N(C(=C1)C=O)CCCCC(C(=O)O)N)CO	149.4
C1=CC(=CC=C1CC(C(=O)O)N)OS(=O)(=O)O	90.0
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	606.5999999999999
CC(CC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	514.8
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(=O)CC4C3(CCC(C4)O)C)O)C	519.0
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	654.0
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C	447.6
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)O)C	536.4
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)OS(=O)(=O)O)C)O)C	525.6
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C	535.8
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OS(=O)(=O)O)C)C	609.0
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	504.0
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	504.0
CC(CO)C(=O)O	95.4
CC(C)C(C(=O)O)O	164.4
CC(C)(CC(=O)O)O	126.0
