smiles	RT
C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N	179.4
C(CCC(=O)O)CCC(=O)O	273.59999999999997
C1=CC(=O)NC=C1C(=O)O	156.6
C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O	60.6
C1=NC2=NC=NC(=C2N1)N	84.0
C1=NC2=NC=NC(=C2N1)N	84.6
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N	140.39999999999998
C1=NC(=C2C(=N1)N(C=N2)C3C4C(C(O3)CO)OP(=O)(O4)O)N	103.8
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O)N	81.60000000000001
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N	78.0
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N	72.0
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N	84.6
C(CCC(=O)[O-])CC(=O)[O-]	223.8
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N	67.8
C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N	82.8
C1(C(=O)NC(=O)N1)NC(=O)N	63.0
C(C1C(C(C(C(O1)O)O)O)O)O	60.6
CC(C(C(=O)O)N)O	58.8
C(C1C(C(C(C(O1)O)O)O)O)O	60.6
C(CC(C(=O)O)N)CC(=O)O	64.80000000000001
C1=CC=C(C(=C1)N)S(=O)(=O)O	122.4
CN1C=NC=C1CC(C(=O)O)NC(=O)CCN	56.4
C(C(C(C(C=O)O)O)O)O	61.800000000000004
C(C(C(C(CO)O)O)O)O	59.4
C(CC(C(=O)O)N)CN=C(N)N	56.4
C(C(C(=O)O)N)C(=O)N	58.8
C(C(C(=O)O)N)C(=O)O	58.8
C(CCCC(=O)O)CCCC(=O)O	368.4
C1=CC=C(C=C1)C=O	235.8
C1=CC=C(C=C1)C(=O)O	332.4
C1=CC=C(C=C1)C(=O)O	379.20000000000005
C(C(CO)OP(=O)(O)O)O	58.8
C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N	84.0
CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	544.8
C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	286.2
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	541.1999999999999
C1=CC(=C(C=C1C=CC(=O)O)O)O	287.4
C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	58.8
C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	61.800000000000004
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	644.4
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	541.1999999999999
C1C(CNC1C(=O)O)O	59.4
C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O	60.6
CC(CC(=O)O)(C(=O)O)O	116.39999999999999
C(C(=O)O)C(CC(=O)O)(C(=O)O)O	94.2
C(CC(C(=O)O)N)CNC(=O)N	60.6
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C	499.20000000000005
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O	481.79999999999995
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O	425.4
CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O	517.1999999999999
CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C	429.6
CN(CC(=O)O)C(=N)N	63.6
C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	154.2
C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	156.6
C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O	158.4
C(CSCC(C(=O)O)N)C(C(=O)O)N	57.599999999999994
C(C(C(=O)O)N)S(=O)(=O)O	59.4
C(C(C(=O)O)N)S	57.599999999999994
C(C(C(=O)O)N)SSCC(C(=O)O)N	57.599999999999994
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	83.39999999999999
C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O	66.0
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	63.0
C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	64.2
C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	64.80000000000001
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O	152.4
C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	93.0
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	643.8000000000001
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	644.4
C1C(C(OC1N2C=CC(=NC2=O)N)CO)O	85.8
C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O	84.0
C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O	67.8
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)O	170.39999999999998
C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O	100.19999999999999
C1C(C(OC1N2C=CC(=O)NC2=O)CO)O	143.4
C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O	84.6
CC1C(NC(=O)N1)CCCCCC(=O)O	310.79999999999995
C(=O)C(C1C(C(C(=O)O1)O)O)O	66.0
C(CC(C(=O)O)N)CC(C(=O)O)N	57.599999999999994
CCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC	768.0
CC(C(C1=NC2=C(NC1)N=C(NC2=O)N)O)O	245.39999999999998
C1C(NC(=O)NC1=O)C(=O)[O-]	67.8
C(C1C(C(C(C(O1)O)N)O)O)O	58.199999999999996
C1=CC(=C(C=C1CCN)O)O	97.2
C(CC(C(=O)O)N)CN	54.6
C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	59.4
CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O	91.2
CNCC(C1=CC(=C(C=C1)O)O)O	72.6
CCC(C(=O)O)C(=O)O	207.6
COC1=C(C=CC(=C1)C=CC(=O)O)O	345.59999999999997
C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	680.4
C1C(C(C(C(O1)(CO)O)O)O)O	61.2
C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O	58.8
CC1C(C(C(C(O1)O)O)O)O	66.60000000000001
C(=CC(=O)O)C(=O)O	112.8
C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O	59.4
C(C(C(C(C(CO)O)O)O)O)O	61.800000000000004
C(C1C(C(C(C(O1)O)O)O)O)O	58.8
C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	58.8
C1(C(C(OC(C1O)O)C(=O)O)O)O	60.6
CCCCCC=CCC=CCC=CCCCCC(=O)[O-]	708.0
C(C(C(C(C(C(=O)O)O)O)O)O)O	60.6
C(C1C(C(C(C(=O)O1)O)O)O)O	60.6
C(C1C(C(C(C(=O)O1)O)O)O)O	61.800000000000004
C(C(C(C(C(C(=O)O)N)O)O)O)O	58.199999999999996
C(C1C(C(C(C(O1)O)N)O)O)O	57.0
C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O	57.599999999999994
C(C1C(C(C(C(O1)O)N)O)O)OS(=O)(=O)O	57.599999999999994
C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	57.599999999999994
C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	58.8
C1(C(C(OC(C1O)O)C(=O)O)O)O	59.4
C(CC(=O)O)C(C(=O)O)N	59.4
C(CC(=O)N)C(C(=O)O)N	58.8
C(CC(=O)O)CC(=O)O	175.2
C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCC(=O)O	153.6
C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	87.6
C(C(COP(=O)(O)O)O)O	59.4
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	552.6
C(C(=O)O)N=C(N)N	60.6
C(C(C(=O)O)N=C(N)N)C(=O)O	61.800000000000004
C1=NC2=C(N1)C(=O)NC(=N2)N	98.39999999999999
C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N	160.2
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N	84.6
C1=CC=C(C=C1)C(=O)NCC(=O)O	277.2
C1=C(NC=N1)CC(C(=O)O)N	56.4
C1=C(NC=N1)CC(C(=O)O)N	57.0
C1=C(NC=N1)CC(CO)N	53.4
C(CS)C(C(=O)O)N	67.8
C(CSSCCC(C(=O)O)N)C(C(=O)O)N	66.60000000000001
C1=CC(=C(C=C1O)CC(=O)O)O	198.6
COC1=C(C=CC(=C1)CC(=O)O)O	288.59999999999997
C1=CC(=CC=C1O)O	267.6
C1=CC(=CC=C1CC(C(=O)O)O)O	238.20000000000002
C1=NC2=C(N1)C(=O)NC=N2	97.2
C1=CC=C2C(=C1)C(=CN2)CC(=O)N	315.59999999999997
C1=CC=C2C(=C1)C(=CN2)CC(=O)[O-]	389.40000000000003
C1=CC=C2C(=C1)C(=CN2)CC(=O)[O-]	390.0
C1=CC=C2C(=C1)C(=CN2)CCO	333.0
C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O	277.2
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O	158.4
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	84.0
C(C(C(C(=O)O)O)C(=O)O)C(=O)O	76.8
CCC(C)C(C(=O)O)N	114.0
C=C(CC(=O)O)C(=O)O	189.60000000000002
C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	251.40000000000003
C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	187.79999999999998
C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	188.4
C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	59.4
C1=CC(=C(C=C1CC(C(=O)O)N)O)O	94.2
CC(C)CC(C(=O)O)N	122.99999999999999
C(C(C1C(C(C(=O)O1)O)O)O)O	59.4
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O	444.6
CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	767.4
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	572.4
C(CC(C(=O)O)N)CN	54.6
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N	222.0
CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	367.8
C(CCN)CC(C(=O)O)N	54.6
C1C(C(C(C(O1)O)O)O)O	60.6
C(C(C(=O)O)O)C(=O)O	70.8
C(=CC(=O)[O-])C(=O)[O-]	91.8
C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	61.800000000000004
C1=CC=C(C=C1)C(C(=O)[O-])O	267.0
C(C(C(C(C(CO)O)O)O)O)O	59.4
C(C1C(C(C(C(O1)O)O)O)O)O	59.4
C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	58.8
CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	377.4
C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	59.4
C(=O)(C(=O)O)C(=O)O	60.6
CSCCC(C(=O)O)N	85.8
CS(=N)(=O)CCC(C(=O)O)N	58.8
CC(CC(=O)O)CC(=O)O	231.0
COC1C(C(C(C(O1)CO)O)O)O	66.60000000000001
CC(C(=O)O)C(=O)O	131.4
CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	229.2
CC1(CCOC(=O)C1)O	122.4
CC(CCO)(CC(=O)[O-])O	119.4
C1(C(C(C(C(C1O)O)O)O)O)O	58.199999999999996
CN(C)C(=NCCCC(C(=O)O)N)N	62.400000000000006
CN(C)C(=NCCCC(C(=O)O)N)N	63.6
CC(=CCNC1=NC=NC2=C1NC=N2)C	294.6
CC(C(=O)O)NC(=O)C	118.2
CC(=O)NC(CC(=O)N)C(=O)O	67.8
CC(=O)NC(CC(=O)O)C(=O)O	87.0
CC(=O)NC(CS)C(=O)O	157.20000000000002
CC(=O)NC1C(C(C(OC1O)CO)O)O	62.400000000000006
CC(=O)NC1C(C(C(OC1O)CO)O)O	62.400000000000006
CC(=O)NC(CCC(=O)O)C(=O)O	106.8
CC(=O)NCC(=O)O	84.6
CC(C)CC(C(=O)O)NC(=O)C	304.8
CC(=O)NC1C(C(C(OC1O)CO)O)O	64.80000000000001
CC(=O)NC(CCSC)C(=O)O	245.99999999999997
CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)O)O	61.800000000000004
CC(=O)NC(CC1=CC=CC=C1)C(=O)O	332.4
CC(=O)N1CCCC1C(=O)O	203.4
CC(=O)NC(CO)C(=O)O	74.4
CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	274.8
CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O	349.20000000000005
C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N	84.6
C(C(=O)O)NC=O	67.8
CSCCC(C(=O)O)NC=O	231.0
C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CNC5=O)O)O)O)O)C(=O)N	87.0
C1=CC(=CN=C1)C(=O)[O-]	84.6
CNC(CC(=O)O)C(=O)O	59.4
CNC(CCC(=O)O)C(=O)O	61.800000000000004
C1=CC(=C(C=C1C(CN)O)O)O	67.8
CCCCC(C(=O)O)N	131.4
CCCC(C(=O)O)N	79.80000000000001
CC(=O)OCC(C(=O)O)N	69.6
C(CCCCCC(=O)O)CCCCCO	517.1999999999999
C(COP(=O)(O)O)N	57.599999999999994
C(C(C(=O)O)N)OP(=O)(O)O	58.8
CCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+]	94.80000000000001
C1=C(NC(=O)NC1=O)C(=O)[O-]	75.0
C1=C(NC(=O)NC1=O)C(=O)[O-]	78.60000000000001
C(COC(=O)CCC(=O)O)C(C(=O)O)N	87.0
C(C(C(=O)O)O)(C(=O)C(=O)O)C(=O)O	63.6
C(CC(=O)O)C(=O)C(=O)O	76.8
C1CC(=O)NC1C(=O)O	99.0
C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O	61.800000000000004
CC(C)(CO)C(C(=O)NCCC(=O)O)O	204.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C	136.2
C1=CC=C(C=C1)CC(=O)[O-]	238.20000000000002
C1=CC=C(C=C1)CC(C(=O)O)N	187.79999999999998
C1=CC=C(C=C1)CC(=O)C(=O)O	296.40000000000003
CN(CC(=O)O)C(=NP(=O)(O)O)N	60.6
C=C(C(=O)[O-])OP(=O)(O)O	61.800000000000004
C(C(=O)O)P(=O)(O)O	59.4
C[N+](C)(C)CCOP(=O)(O)O	58.8
C(C(C(=O)O)N)OP(=O)(O)O	57.599999999999994
C1=CC(=CC=C1CC(=O)O)O	275.4
C1CCNC(C1)C(=O)O	82.8
CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OS(=O)(=O)O)C)C	521.4
C1CC(NC1)C(=O)O	63.6
C1C(C(C(C(O1)(CO)O)O)O)O	61.800000000000004
C1=CN=C2C(=N1)C(=O)NC(=N2)N	122.99999999999999
C1=C2C(=NC=N1)N=CN2	115.19999999999999
CC1=NC=C(C(=C1O)C=O)CO	84.0
CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O	90.0
CC1=NC=C(C(=C1O)CN)CO	57.599999999999994
CC1=NC=C(C(=C1O)CO)CO	99.0
C1=CC=C(C(=C1)O)O	226.2
C1CC(=O)NC1C(=O)O	97.2
C1C(C(C(CC1(C(=O)O)O)O)O)O	63.6
C1=CC(=C(N=C1)C(=O)O)C(=O)O	88.2
C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	63.6
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)[O-])C)C	491.99999999999994
CC1C(C(C(C(O1)O)O)O)O	64.80000000000001
C(C(C(C(CO)O)O)O)O	59.4
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	279.0
C1C(C(C(C(O1)O)O)O)O	61.800000000000004
C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	375.0
C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O	61.800000000000004
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)[O-])[NH3+])O)O)N	118.2
C1=CC=C(C(=C1)C(=O)N)O	315.59999999999997
CC1C2=CC(=C(C=C2CCN1)O)O	117.0
C(C(C(=O)O)N)SCC(=O)O	63.6
C(CCCCC(=O)O)CCCC(=O)O	414.6
CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	373.2
C1C(C(C(C=C1C(=O)O)O)O)O	79.80000000000001
CC=CC=CC(=O)[O-]	270.59999999999997
C(C(C(C(C(CO)O)O)O)O)O	59.4
C1C(C(C(C(O1)(CO)O)O)O)O	59.4
C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OC4(C(C(C(O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O	62.400000000000006
C(CCCC(=O)O)CCC(=O)O	320.4
C(CC(=O)O)C(=O)O	117.0
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O	63.6
C1C(C(C(C(O1)(CO)O)O)O)O	60.6
C(C(C(=O)[O-])O)(C(=O)[O-])O	64.80000000000001
C(CS(=O)(=O)O)N	58.199999999999996
CN1C2=C(C(=O)N(C1=O)C)NC=N2	232.79999999999998
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O	59.4
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)(O)O	60.6
CSC1=NC=NC2=C1NC=N2	264.0
CC(C(C(=O)O)N)O	60.0
CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	192.6
CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O	109.2
CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O	111.0
CC1=CNC(=O)NC1=O	145.2
C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N	128.4
C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N	484.20000000000005
C1C(CNC1C(=O)O)O	58.8
C1C(CNC1C(=O)O)O	59.4
C(C(=CC(=O)O)C(=O)O)C(=O)O	76.8
C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O	61.800000000000004
C[N+]1=CC=CC(=C1)C(=O)[O-]	63.0
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	235.8
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	236.4
C1=CC(=CC=C1CC(C(=O)O)N)O	120.0
C1=CNC(=O)NC1=O	84.6
C1=C(C(=O)NC(=O)N1)C(=O)[O-]	108.0
C12=C(NC(=O)N1)NC(=O)NC2=O	91.2
C(CNC(=O)N)C(=O)O	84.0
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O	112.8
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	76.8
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	84.6
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	84.6
C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O	67.8
C1=C(NC=N1)C=CC(=O)O	85.8
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	644.4
CC(C)C(C(=O)O)N	69.0
C1=NC2=C(N1)C(=O)NC(=O)N2	109.2
C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O	180.6
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=O)NC2=O	87.0
C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O	243.0
C(C(C(C(CO)O)O)O)O	61.2
C1C(C(C(C(O1)O)O)O)O	59.4
