smiles	RT
C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F	414.0
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	522.0
CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1	396.0
C1=CC=C2C(=C1)NC(=N2)N	162.0
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C	564.0
CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2	552.0
CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C	564.0
CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F	654.0
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3	564.0
C1CC1C(=C2C(=O)CC(CC2=O)C(=O)O)O	414.0
CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1	534.0
CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC	750.0
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N	144.0
CCNC1=NC(=NC(=N1)OC)NC(C)C	342.0
CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC	600.0
CN(C)C(=O)NC1=CC=C(C=C1)Cl	402.0
C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N	642.0
CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O	840.0
C1=CC2=NNN=C2C=C1	264.0
CC1=CC2=NNN=C2C=C1	348.0
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	120.0
CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O	96.0
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	396.0
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O	306.0
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N	132.0
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C	234.0
COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC	342.0
C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2	168.0
CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)C)COC4C(C(C(C(O4)C)O)OC)OC	486.0
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O	510.0
CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O	354.0
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	582.0
CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O	606.0
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	468.0
CCC1(C(=O)NCNC1=O)C2=CC=CC=C2	324.0
CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	114.0
CC1=NC=C(N1CCO)[N+](=O)[O-]	126.0
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	228.0
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl	768.0
CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O	612.0
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	816.0
CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl	600.0
CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	576.0
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O	774.0
CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C	870.0
CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl	636.0
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl	786.0
CCN(CC)C(=O)C1=CC=CC(=C1)C	516.0
COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O	726.0
CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I	96.0
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O	264.0
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N	174.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C	222.0
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I	96.0
CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO	96.0
CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O	72.0
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I	162.0
CC(=O)NC1=CC=C(C=C1)O	132.0
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC(=CC(=N2)OC)OC	378.0
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C)C	270.0
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC=N2	216.0
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2	245.99999999999997
CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O	450.0
CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C	600.0
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C	702.0
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O	780.0
CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-]	372.0
CC1=CSC(=C1N(C(C)COC)C(=O)C(=O)O)C	450.0
CC1=CSC(=C1N(C(C)COC)C(=O)CS(=O)(=O)O)C	402.0
CC1=C(C=CC(=C1)Cl)OCC(=O)O	570.0
CCNC1=NC(=NC(=N1)Cl)NCC	414.0
CCC1=CC=CC(=C1N(C(C)COC)C(=O)C(=O)O)C	558.0
CCC(C)N1C(=O)C(=C(NC1=O)C)Br	420.0
C1=CC(=C(C=C1Cl)Cl)OCC(=O)O	546.0
CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C	708.0
CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CCl	510.0
CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl	642.0
CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl	491.99999999999994
CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl	702.0
COC1=C(C=CC(=C1C(=O)O)Cl)Cl	420.0
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O	270.0
CC(C)NC1=NC(=O)NC(=N1)N	84.0
CCNC1=NC(=O)NC(=N1)NC(C)C	264.0
CN1C(=O)C=C(S1)Cl	222.0
CC(C)(C)NC1=NC(=NC(=N1)N)SC	402.0
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C	606.0
CC(C)C1=CC=C(C=C1)NC(=O)N	480.0
CC(C)C1=CC=C(C=C1)NC(=O)N(C)C	522.0
CCNC1=NC(=NC(=N1)N)Cl	258.0
CCNC1=NC(=NC(=N1)Cl)NC(C)C	498.00000000000006
C1=CC(=C(C=C1NC(=O)N)Cl)Cl	498.00000000000006
CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl	408.0
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl	534.0
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C	780.0
CNC(=O)NC1=CC(=C(C=C1)Cl)Cl	510.0
CN(C)S(=O)(=O)NC1=CC=CC=C1	378.0
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N	276.0
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C	330.0
CCCCCCCCN1C(=O)C=CS1	696.0
C1=CC=C2C(=C1)C(=O)NS2	306.0
CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC	552.0
CN1C=NC2=C1C(=O)N(C(=O)N2C)C	240.0
CC(C)C1=CC=C(C=C1)NC(=O)NC	516.0
CCCCNC(=O)OCC#CI	504.0
CCNC1=NC(=NC(=N1)SC)NC(C)(C)C	510.0
CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O	648.0
CC(C)NC1=NC(=NC(=N1)N)Cl	336.0
C1=CC=C(C=C1)OC2=CC=CC(=C2)CO	588.0
C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O	690.0
CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O	768.0
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O	318.0
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4	528.0
CC1=CC(=C(C=C1)NC=NC)C	270.0
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F	552.0
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	942.0
CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	756.0
CC1=CC(=O)N(N1C)C2=CC=CC=C2	276.0
CC1=CC=C(C=C1)NS(=O)(=O)N(C)C	450.0
CN(C)S(=O)(=O)N	66.0
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NCCO)I	78.0
C1=CC=C2C(=C1)N=CS2	396.0
CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl	918.0
CCNC1=NC(=NC(=N1)OC)NC(C)(C)C	402.0
CCNC1=NC(=O)NC(=N1)NC(C)(C)C	336.0
CCC1=CC=CC(=C1N(C(C)COC)C(=O)CS(=O)(=O)O)C	468.0
COCCOCCOC	192.0
COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC	396.0
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	372.0
C1=CC(=CC=C1N)S(=O)(=O)O	54.0
C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O	312.0
C1=CC(=CC2=C1C=CC(=C2)S(=O)(=O)O)S(=O)(=O)O	72.0
CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl	402.0
CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC	420.0
CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)O	306.0
CC1COC(=O)C2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C	882.0
CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C	606.0
CC(C)N(C1=CC=C(C=C1)F)C(=O)CS(=O)(=O)O	360.0
CC(C)N(C1=CC=C(C=C1)F)C(=O)C(=O)O	372.0
CC(C)N(C1=CC=CC=C1)C(=O)CS(=O)(=O)O	354.0
CC(C)N(C1=CC=CC=C1)C(=O)C(=O)O	336.0
CCNC1=NC(=NC(=N1)OC)NCC	294.0
CCNC1=NC(=NC(=O)N1)NCC	210.0
CCC(C)NC1=NC(=NC(=N1)NCC)OC	402.0
CCC(C)NC1=NC(=NC(=N1)NCC)Cl	588.0
CC(C)(C)NC1=NC(=NC(=N1)N)Cl	456.0
CC(C)(C)NC1=NC(=O)NC(=N1)N	174.0
C1=CC(=CC=C1C(F)(F)F)O	534.0
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC	438.0
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	228.0
C1=NNC(=O)C(=C1N)Cl	78.0
CN1C(=O)C(=C(C=N1)N)Cl	132.0
CCOCCN(C(=O)CCl)C(=C(C)C)C1=CC=CC=C1	690.0
C1CCNC(C1)C(C2=CC=CC=C2)C(=O)O	282.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C	156.0
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O	264.0
CCC1=CC(=CC(=C1C2=C(N3CCOCCN3C2=O)OC(=O)C(C)(C)C)CC)C	822.0
CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CS(=O)(=O)O	330.0
CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)C(=O)O	330.0
CC1=C(C(=CC=C1)C)N(CCOC)C(=O)CCl	546.0
CC(C)N(C1=CC=CC=C1)C(=O)CCl	516.0
CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F	702.0
C1=C(C=C(C(=C1Br)O)Br)C(=O)O	438.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N	156.0
C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N	378.0
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2	660.0
CNCC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	378.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC=O	222.0
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	288.0
CC1=C(C(=CC=C1)C)N(CCOC)C(=O)CS(=O)(=O)O	354.0
CC1=C(C(=CC=C1)C)N(CCOC)C(=O)C(=O)O	396.0
CN(C)C(=N)N=C(N)N	48.0
CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C	312.0
C1CCC(CC1)(CC(=O)O)CN	216.0
CCC(C(=O)N)N1CCCC1=O	180.0
C1=C(C(=O)NC(=O)N1)F	60.0
CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O	294.0
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C	252.0
C1CNP(=O)(OC1)N(CCCl)CCCl	378.0
CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O	816.0
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O	672.0
C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl	408.0
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F	60.0
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl	132.0
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C	570.0
CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O	552.0
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3	606.0
CC(C)C(CCCNC)(C#N)C1=CC(=C(C=C1)OC)OC	378.0
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)(F)F	102.0
CNCC(C1=CC=C(C=C1)O)C2(CCCCC2)O	294.0
COC1=CC=C(C=C1)C(CN)C2(CCCCC2)O	378.0
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F	756.0
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)(=O)C(F)(F)F)N)Cl)C(F)(F)F	810.0
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)SC(F)(F)F)N)Cl)C(F)(F)F	780.0
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)C(F)(F)F)N)Cl)C(F)(F)F	750.0
C1=CC(=CC=C1CC(=O)N)OCC(CN)O	60.0
C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl	270.0
C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N	324.0
COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC	498.00000000000006
C1CN(P(=O)(OC1)NCCCl)CCCl	378.0
C1=CC=C2C(=C1)C(C(C3=CC=CC=C3N2C(=O)N)O)O	366.0
C1=C(C(=O)NC(=C1Cl)Cl)Cl	582.0
CCOP(=O)(OCC)OC1=NC(=NC(=C1)C)C(C)C	570.0
CC1=CC(=O)NC(=N1)C(C)C	204.0
CC(=O)N(C)N(C1=CC=CC=C1)C(=O)C(=O)N(C)C	312.0
C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl	288.0
CC1=C(C=CC(=C1)Cl)OCCCC(=O)O	714.0
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	300.0
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C	456.0
C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O	306.0
C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O	438.0
C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O	558.0
C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	666.0
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	756.0
C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	834.0
C(=O)(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	912.0
C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	978.0
CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F	1026.0
C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O	816.0
C(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O	966.0000000000001
COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)O	528.0
CNC(=C[N+](=O)[O-])NCCS(=O)CC1=CC=C(O1)CN(C)C	48.0
CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)C[N+](C)(C)[O-]	144.0
CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl	486.0
COC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(F)(F)F)C(F)(F)F	648.0
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C	594.0
CCCC(C)C1(C(=O)NC(=S)NC1=O)CC	540.0
C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O	540.0
CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O	66.0
CC1=CC(=O)NS(=O)(=O)O1	90.0
CC(C(C1=CC=CC=C1)O)NC	174.0
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C#N	396.0
CNC(=O)CSP(=S)(OC)OC	312.0
COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N	288.0
C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	558.0
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5	552.0
CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O	378.0
CN(C)C(=O)C1=C(C=C(C=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	468.0
COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC	804.0
CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O	168.0
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl	258.0
CCC(CO)NCCNC(CC)CO	576.0
CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O	480.0
CCCCCCCCCC[N+](C)(C)[O-]	624.0
CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C	606.0
CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C	552.0
CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C	348.0
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O	558.0
CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C	552.0
CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O	594.0
CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O	594.0
CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4	744.0
C1CCC(CC1)NS(=O)(=O)O	216.0
CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O	432.0
CC(C)(C)CCNC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)OC	540.0
C1=CC=C2C(=C1)C(=O)NS2(=O)=O	150.0
CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC	300.0
C1CN(CCN1)C2=CC(=CC=C2)Cl	312.0
C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F	354.0
C1CN(CCN1)CC2=CC=CC=C2	72.0
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	516.0
CC(CC1=CC=CC=C1)N	210.0
CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)O	276.0
CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC	396.0
CC=C1C(CC(N1C)C)(C2=CC=CC=C2)C3=CC=CC=C3	390.0
CNC1(CCCCC1=O)C2=CC=CC=C2Cl	276.0
CC1=CC=C(C=C1)C(=O)C(C)NC	258.0
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	504.0
CC(CC1=CC=CC=C1)NC	222.0
C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O	186.0
CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42	384.0
CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	480.0
CC(=O)NCCCS(=O)(=O)O	60.0
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	120.0
CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC	228.0
C1CN(CC2=C1SC=C2)C(C3=CC=CC=C3Cl)C(=O)O	342.0
CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC	690.0
C1CSC2=NC(CN21)C3=CC=CC=C3	174.0
CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O	552.0
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C	522.0
