smiles	RT
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl	558.7199999999999
COC1=NN(C(=O)S1)CSP(=S)(OC)OC	656.2199999999999
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC	661.5
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	611.8199999999999
CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F	661.5
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O	535.5
CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O	330.41999999999996
CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O	635.1
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N	534.78
CON=C(CC1=CN=CC=C1)C2=C(C=C(C=C2)Cl)Cl	659.22
CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl	677.34
CNC(=O)N(C)C1=NC2=CC=CC=C2S1	628.92
CN(C(=O)NC1=CC=C(C=C1)Cl)OC	602.34
CCC(C)NC1=NC(=NC(=N1)NCC)Cl	625.14
CCNC1=NC(=NC(=N1)Cl)NCC	586.26
CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1	570.1800000000001
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl	546.18
CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C	654.66
C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F	686.34
CCOC(=O)C1=NN(C(C1)(C)C(=O)OCC)C2=C(C=C(C=C2)Cl)Cl	687.0600000000001
CC1=NN=C(C(=O)N1)C2=CC=CC=C2	531.42
CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl	691.62
CCN(CC)C(=O)C(=C(C)OP(=O)(OC)OC)Cl	586.26
C1CC(=O)N2CCC3=CC=CC1=C32	622.86
CC(C(=O)OCC#C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)Cl)F	682.56
C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F	499.38
C1=CC=C(C(=C1)C2C(O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl	671.2800000000001
CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC	683.28
CC1=NC(=NC(=N1)OC)NC(=O)N=S(=O)(C2=C(C=CC(=C2)I)C(=O)OC)O	673.5600000000001
CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2	654.66
CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC	681.0600000000001
CCNC1=NC(=NC(=N1)OC)NC(C)C	565.5600000000001
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N	456.3
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	708.3
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	374.58000000000004
CC(C)(C=NOC(=O)NC)SC	564.0
CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O	668.22
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O	682.56
CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	636.48
CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C	650.16
CCNC1=NC(=NC(=N1)N)OC	371.40000000000003
CCNC1=NC(=NC(=O)N1)NCC	422.52
CCNC1=NC(=NC(=N1)SC)NC(C)C	610.6800000000001
CC(C)NC1=NC(=NC(=N1)OC)NC(C)C	591.5999999999999
CC(C)NC1=NC(=NC(=N1)SC)NC(C)C	629.6999999999999
CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2	691.62
CCNC1=NC(=NC(=N1)OC)NCC	533.6999999999999
COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC	673.5600000000001
C1CCC2(CC1)CC(=O)NC2	573.96
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F	691.62
CN(S(=O)(=O)C)S(=O)(=O)NC(=O)NC1=NC(=CC(=N1)OC)OC	640.26
COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(=O)OC)OC	665.22
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	637.9799999999999
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2CCC(F)(F)F	663.7199999999999
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	637.9799999999999
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C	673.5600000000001
CCCCCCCCSC(=O)OC1=CC(=NN=C1C2=CC=CC=C2)Cl	745.2
C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O	629.6999999999999
COP(=O)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]	598.5
COP(=O)(OC)OC=C(Cl)Cl	580.0799999999999
CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]	631.98
CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	572.46
C1CN(P(=O)(OC1)NCCCl)CCCl	567.84
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	590.1
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	459.42
CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C	525.96
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1	673.5600000000001
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C	629.8199999999999
CC(C)NC1=NC(=NC(=O)N1)NC(C)C	525.0
CC(C)(C)NC1=NC(=O)NC(=N1)N	313.26
CCNC1=NC(=NC(=N1)OC)NC(C)(C)C	593.9399999999999
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl	644.94
CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	625.32
CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2	667.5
CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	650.94
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1	687.78
CC1=C(C(=C(C=C1)Cl)NS(=O)(=O)C2=NN3C(=CC(=NC3=N2)OC)OC)Cl	644.94
COP(=O)(N)SC	160.01999999999998
CNC1=C(C(=O)C(O1)C2=CC=CC=C2)C3=CC(=CC=C3)C(F)(F)F	642.66
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC	678.0600000000001
CC1=C(C(=CC=C1)C)N(CCOC)C(=O)CCl	638.88
CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2	626.8199999999999
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C	639.6
CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl	638.88
CCOC(=O)C(=CC1=C(C=CC(=C1)N2C(=O)C3=C(C2=O)CCCC3)Cl)Cl	753.0
C1=CC(=C(C(=C1)Cl)C(=S)N)Cl	556.86
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C	698.3399999999999
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl	681.78
COP(=O)(OC)SCN1C2=C(C=C(C=N2)Cl)OC1=O	627.54
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl	653.9399999999999
CC(C)C1=CC(=CC(=C1NC(=S)NC(C)(C)C)C(C)C)OC2=CC=CC=C2	708.3
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F	591.6600000000001
CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C	635.1
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl	633.6
CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC	683.28
CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]	719.94
C1=CC(=CC=C1CC(C(=O)O)N)O	626.8199999999999
CC(=O)NC1=CC=C(C=C1)O	291.0
CCOC1=CC=C(C=C1)NC(=O)C	556.86
CCNC1=NC(=O)NC(=N1)NC(C)C	484.26
CC(C)NC1=NC(=O)NC(=N1)N	173.51999999999998
CC(C)C1=CC=C(C=C1)NC(=O)NC	597.84
CNC(=O)NC1=CC(=C(C=C1)Cl)Cl	600.9000000000001
CC(C)C1=CC=C(C=C1)NC(=O)N	583.14
C1=CC(=C(C=C1NC(=O)N)Cl)Cl	587.0400000000001
COC(=O)NC1=NC2=CC=CC=C2N1	457.62
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F	658.44
CCS(=O)(=O)C1=NN=C(S1)N(C)C(=O)NC	548.3399999999999
CC(C(=O)OCCON=C(C)C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl	723.0600000000001
CCCN(CCC)C(=O)SCC1=CC=CC=C1	687.78
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl	663.7199999999999
CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C	711.42
CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O	683.28
CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl	667.5
CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl	667.5
CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl	696.84
CC(C)(C)C1=NN=C(N(C1=O)N)SC	599.4
CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O	638.1
CCC(C)NC1=NC(=NC(=N1)N)Cl	566.1
CN(C)C(=O)NC1=CC=CC=C1	516.36
CC(=CC(=O)OC)OP(=O)(OC)OC	532.8000000000001
CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C	650.94
CN(C)C(=O)NC1=CC=C(C=C1)Cl	577.74
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl	651.6600000000001
CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C	661.5
CNC(=O)OC1=CC=CC2=CC=CC=C21	605.52
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C	673.5
CC(=COP(=S)(OC)OC)C(=O)OC	637.1999999999999
CCNC1=NC(=O)NC(=N1)NC(C)(C)C	526.74
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3	655.98
C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N	674.76
CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl	640.2
CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C	730.38
COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl	701.88
CC1=CC=C(C=C1)C(C)NC(=O)C(C(C)C)NC(=O)OC(C)C	641.7
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C	650.7
CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl	652.1999999999999
CNC(=O)CSP(=O)(OC)OC	312.0
CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O	604.74
CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl	735.8399999999999
CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3	711.0600000000001
C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F	717.18
CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C	686.04
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F	654.48
C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl	602.46
CC1=CC=C(C=C1)N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C	675.4799999999999
CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C2=CC(=CC=C2)C(F)(F)F	692.82
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C	622.86
CC1OC(OC(OC(O1)C)C)C	514.98
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C	439.02
C1CNP(=O)(OC1)N(CCCl)CCCl	575.4599999999999
C1=CC=C(C=C1)CC(C(=O)O)N	177.6
CC(C)NCC(COC1=CC=CC=C1CC=C)O	585.54
CC1=CC(=O)N(N1C)C2=CC=CC=C2	546.0600000000001
CC(=O)NP(=O)(OC)SC	203.04
CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl	575.4599999999999
CC(C)(C=NOC(=O)NC)S(=O)C	393.90000000000003
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2	681.48
C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br	683.04
CC1(C(C2=C(O1)C(=CC=C2)OC(=O)NC)O)C	529.8
CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl	714.12
CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O	646.92
C1CC1NC2=NC(=NC(=N2)N)N	165.72
CCS(=O)(=O)CCSP(=O)(OC)OC	501.72
CCOC1=C(C=C(C=C1)NC(=O)OC(C)C)OCC	633.3599999999999
CC(C)(C)C(C(=CC1=C(C=C(C=C1)Cl)Cl)N2C=NC=N2)O	664.98
C1=CC=C(C=C1)NC2=CC=CC=C2	650.7
CCOP(=S)(OCC)SCCSCC	689.04
CCOP(=S)(OCC)SCCS(=O)(=O)CC	636.42
CCOP(=S)(OCC)SCCS(=O)CC	629.64
CCOP(=S)(N1C(=O)C2=CC=CC=C2C1=O)OCC	616.8
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	712.56
CCCSP(=O)(OCC)SCCC	653.76
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl	664.26
CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2	669.48
C1=CC2=C(C=C1F)C(=O)N(C(=N2)N3C=NC=N3)C4=C(C=C(C=C4)Cl)Cl	677.76
C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F	669.48
COP(=O)(OC)OC1=C(C2C1CC=C2)Cl	626.6400000000001
CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O	660.4799999999999
CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl	721.02
C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl	623.64
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC	608.52
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC	676.98
CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2	660.4799999999999
CC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)OC(C)C	647.7
CC1=CC(=CC(=C1S(=O)C)C)OC(=O)NC	552.24
CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32	739.9200000000001
CCSCCSP(=O)(OC)OC	604.5
CC1=CC(=CC(=C1SC)C)OC(=O)NC	637.8000000000001
CC1=CC(=CC(=C1S(=O)(=O)C)C)OC(=O)NC	570.54
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl	646.08
CNC(=O)ON=C(C(=O)N(C)C)SC	476.15999999999997
C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3	687.6
CCOC(=O)C(C1=CC=CC=C1)SP(=S)(OC)OC	680.1
CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O	702.78
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O	522.3
CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2	681.5999999999999
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OCC)OCC)C	695.94
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C	680.1
CCCOC(=O)NCCCN(C)C	320.94
CC(C)OC1=CC=CC=C1OC(=O)NC	589.86
CC1=NNC(=O)N(C1)N=CC2=CN=CC=C2	371.88
COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC	695.94
CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C	717.3
CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2	672.6
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C	620.4599999999999
CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC	717.3
CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=C(C=C(C=C3)Cl)Cl	721.14
CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C	647.5799999999999
CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C	657.54
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3	514.5
CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl	520.74
CC1=CC(=C(C(=C1)Cl)OP(=S)(OC)OC)Cl	692.16
CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl	649.9200000000001
CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C	631.74
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3	682.3199999999999
CC(C)NC1=NC(=NC(=N1)NC)SC	586.02
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C	658.26
CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21	668.88
CC(=NOC(=O)NC)SC	469.08
CC(C)(C=NOC(=O)NC)S(=O)(=O)C	436.14
CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1	680.1
CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl	628.74
CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-]	615.9000000000001
CCS(=O)CCSP(=O)(OC)OC	481.61999999999995
COP(=O)(C(C(Cl)(Cl)Cl)O)OC	494.16
CC1(OCC2C(O1)C3C(O2)(OC(O3)(C)C)C(=O)O)C	546.48
C1=CC=C2C(=C1)C=CC(=O)O2	578.28
C1=CC=C(C(=C1)N)Cl	546.48
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)Cl)N	597.6
C1=NNC(=O)C(=C1N)Cl	166.56
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C	675.6
CN(C)S(=O)(=O)NC1=CC=CC=C1	566.6400000000001
CC1=CC=C(C=C1)NS(=O)(=O)N(C)C	594.48
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl	681.5999999999999
C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O	624.24
CC(C)N(C1=CC=CC=C1)C(=O)CCl	630.24
CC(C)NP(=S)(OC)OC1=CC=CC=C1C(=O)OC(C)C	666.5999999999999
CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C	709.62
CCC(C)SP(=O)(N1CCSC1=O)OCC	622.74
CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2	680.1
CCCC(=NOCC)C1=C(CC(CC1=O)C2CCCSC2)O	705.8399999999999
C1CN(CCN1C(C(Cl)(Cl)Cl)NC=O)C(C(Cl)(Cl)Cl)NC=O	628.74
CC1=CC=CC2=NNN=C12	537.12
C1=CC2=NNN=C2C=C1	472.26000000000005
C1=CC=C2C(=C1)N=C(S2)N	439.26
C1=CC=C2C(=C1)N=CS2	590.7
CC1=CC2=NNN=C2C=C1C	570.8399999999999
C1=CC2=C(C=C1C(=O)O)SC=N2	563.16
CC1=CNC2=C(C1=O)C=CC(=C2C(=O)O)Cl	544.0799999999999
CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O	486.90000000000003
CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C	560.8199999999999
COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N	554.6999999999999
C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2	482.22
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N	470.4
CC1=C(C(=CC=C1)C)N(CCOC)C(=O)CS(=O)(=O)O	544.68
CC1=C(C(=CC=C1)C)N(CCOC)C(=O)C(=O)O	563.88
CCC1=CC=CC(=C1N(C(C)COC)C(=O)C(=O)O)C	612.66
CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CS(=O)(=O)O	539.22
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C	499.44
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC=O	496.32
C1(=NC(=NC(=N1)N)N)N	98.28
C1(=NC(=O)NC(=O)N1)N	98.28
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	751.4399999999999
C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N	453.84000000000003
CCCOC1=NN(C(=O)N1C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	660.78
COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)CNS(=O)(=O)C)C(=O)OC)OC	650.04
COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=N2)C(F)(F)F)C(=O)OC)OC	663.0600000000001
CSC1=NC2=CC=CC=C2S1	656.16
C1=CC=C2C(=C1)NC(=O)S2	571.56
C1=CC=C2C(=C1)NC(=S)S2	590.7
C1=CC=C2C(=C1)N=C(S2)SCSC#N	658.44
CN(C)C(=O)C1=C(C(=CC=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	630.9000000000001
CN=C(NCC1=CN=C(S1)Cl)N[N+](=O)[O-]	527.64
COC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(F)(F)F)C(F)(F)F	659.22
COC1=NC(=NC(=N1)N)C(F)(F)F	501.0
CC1=CC(=C(C=C1)C)OCC2=CC=CC=C2C(=NOC)C(=O)NC	673.68
CCOCCN(C(=O)CCl)C(=C(C)C)C1=CC=CC=C1	667.62
CCCCCCCCCC1=CC=C(C=C1)OCCOCCO	713.76
COC(=O)C1=CC=CC=C1C(=O)OC	590.7
CCOC(=O)C1=CC=CC=C1C(=O)OCC	629.4
