smiles	RT
C(CCC(=O)O)CC(=O)O	128.94
COC(=O)CCCC(=O)O	128.94
C(CCCC(=O)O)CCCC(=O)O	196.79999999999998
C(CCCCCC(=O)O)CCCCCO	256.08
C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N	237.35999999999999
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O	222.6
CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	356.40000000000003
CCCCCCCCC=CCCCCCCCCCCCCCC(=O)O	527.5799999999999
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	277.68
C(CC(=O)O)C(C(=O)O)O	39.96
C(C(C(=O)O)O)(C(=O)O)O	35.04
CCC(C)C(=O)NCC(=O)O	136.38
C(CC(=O)O)C(=O)C(=O)O	36.78
COC1=C(C=CC(=C1)CC(C(=O)O)O)O	147.96
C(CCCC(=O)O)CCC(CC(=O)O)O	174.78
CC(C)C(=O)C(=O)O	73.67999999999999
C1(C(=O)NC(=O)N1)NC(=O)N	34.379999999999995
C(=CC(=O)O)C(=O)O	45.9
C(CC(=O)O)CC(=O)O	61.62
C(=CC(=O)O)C(=O)O	41.76
C1=CC=C2C(=C1)C(=CN2)C=O	197.16
C1=CC=C2C(=C1)C(=CN2)C(=O)O	193.26
C1=CC(=C(C=C1CC(=O)O)O)O	128.33999999999997
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O	188.33999999999997
CC(C(=O)O)C(=O)O	50.699999999999996
C1C(C(C(CC1(C(=O)O)O)O)O)O	33.959999999999994
CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O	137.28
C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F	344.7
C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O	237.48000000000002
CCC(=NOCC)C1=C(CC(CC1=O)C2=C(C=C(C=C2C)C)C)O	373.2
C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N	288.29999999999995
CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl	300.0
CN(C)C(=O)C1=C(C=C(C=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	226.26
C1=CC(=CC(=C1)OC2=CC=CC(=N2)C(=O)NC3=CC=C(C=C3)F)C(F)(F)F	355.14
CN(S(=O)(=O)C)S(=O)(=O)NC(=O)NC1=NC(=CC(=N1)OC)OC	249.12
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl	299.28000000000003
C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl	190.08
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl	248.1
CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl	267.78000000000003
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F	305.16
CCCCC1=C(N=C(NC1=O)NCC)C	178.26
CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4	331.74
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F	320.94
COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=N2)C(F)(F)F)OC	270.78
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F	364.20000000000005
CC(C)OC(=O)C1=CC=CC=C1OP(=S)(N)OC	139.92
CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC	304.20000000000005
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F	355.38
COC1=C(C=CC(=C1)CCNC(=O)C(C2=CC=C(C=C2)Cl)OCC#C)OCC#C	296.34000000000003
CC1=CC(=C(C(=C1C(=O)C2=C(C=CC(=C2C)Br)OC)OC)OC)OC	270.78
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	239.28
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F	343.56
C1=CC=C(C(=C1)C(=O)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)Cl	324.84
CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C	231.42000000000002
CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	247.14
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl	245.16000000000003
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	234.36
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)F)Cl)F	341.58
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl	259.68
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C	305.94
CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C	319.68
C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N	171.3
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F	286.38
COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)CNS(=O)(=O)C)C(=O)OC)OC	253.92000000000002
C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3	340.5
CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl	252.0
CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C	389.88
CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl	290.52
CNC(=N[N+](=O)[O-])NCC1CCOC1	132.12
CNC(=O)OC1=CC=CC=C1C2OCCO2	156.72
CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C	321.0
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F	335.76
CC1(CNC(=NC1)NN=C(C=CC2=CC=C(C=C2)C(F)(F)F)C=CC3=CC=C(C=C3)C(F)(F)F)C	308.21999999999997
CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C	424.26
CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C	408.54
CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	156.72
CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC	314.1
C1=CC=C(C=C1)NC(=O)NC2=CN=NS2	223.62
CCC(C(=O)NCC1=CC=CC=C1)OC2=CC(=C(C=C2)F)C(F)(F)F	322.02
CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)Br)C(=O)NC)Cl	276.78000000000003
C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F	358.44
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F	205.92
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F	252.18
CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl	290.52
CN1C(=C(C(=N1)Cl)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	293.52000000000004
CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	341.82
CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	341.82
CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	356.58
CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	266.04
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	248.34
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)OS(=O)(=O)O)O)C	232.61999999999998
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	315.23999999999995
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	245.39999999999998
CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	245.39999999999998
CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	278.82
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCCC4)C)O)O)C	343.8
